"종목
코드",종목명,시장,산업명(대),산업명(중),주요제품
033250,체시스,KOSPI,Auto,자동차부품,Suspension
003680,한성기업,KOSPI,음식료,수산,수산
115160,휴맥스,KOSDAQ,방송미디어,방송장비,셋톱박스
044480,빌리언스,KOSDAQ,내수,생활용품,콘돔
115610,이미지스,KOSDAQ,반도체,비메모리_팹리스,"팹리스(Fabless, 스마트폰)"
131090,시큐브,KOSDAQ,인터넷,정보보안,보안 운영체제(Secure OS)
005360,모나미,KOSPI,내수,생활용품,문구류
236810,엔비티,KOSDAQ,전문서비스,광고_비계열,모바일 리워드 플랫폼(캐시슬라이드)
303530,이노뎁,KOSDAQ,인터넷,소프트웨어,관제시스템 전용 인공지능 솔루션
045300,성우테크론,KOSDAQ,PCB,PCB_부품소재,"LOC, PCB 검사장비"
431190,케이쓰리아이,KOSDAQ,인터넷,소프트웨어,AR/XR(XR 솔루션)
063760,이엘피,KOSDAQ,디스플레이,디스플레이_장비,디스플레이 검사장비
066900,디에이피,KOSDAQ,PCB,PCB,인쇄회로기판(PCB)
069140,누리플랜,KOSDAQ,건설,건설서비스,도시환경개선
006740,블루산업개발,KOSPI,내수,종이,골판지원지
208710,포톤,KOSDAQ,스마트폰,카메라_모듈,카메라 모듈 부품
258830,세종메디칼,KOSDAQ,헬스케어,의료기기,복강경 수술 기구
208640,썸에이지,KOSDAQ,게임,게임_KOSDAQ,"복싱스타, GODS RAID 등"
039310,세중,KOSDAQ,내수,여행,여행
027040,서울전자통신,KOSDAQ,전자제품,전자부품,"전원공급장치(SMPS, Transformer 등)"
024070,WISCOM,KOSPI,석유화학,석유화학_중소형,합성수지
123750,알톤,KOSDAQ,내수,여가,자전거
196700,웹스,KOSDAQ,Auto,자동차부품,자동차용 내외장 부품
032750,삼진,KOSDAQ,전자제품,전자부품,"가전제품 부품(리모콘, 스피커 등)"
006570,대림통상,KOSPI,건설,건자재,건축자재(욕실)
002420,세기상사,KOSPI,내수,주유소,주유소
083470,이엠앤아이,KOSDAQ,디스플레이,디스플레이_소재,OLED 소재
047080,한빛소프트,KOSDAQ,게임,게임_KOSDAQ,"오디션, 클럽오디션 등"
304840,피플바이오,KOSDAQ,헬스케어,의료용_진단기기,알츠하이머 진단
052300,오션인더블유,KOSDAQ,건설,건자재,건축자재(유리)
033050,제이엠아이,KOSDAQ,내수,생활용품,OEM(생활용품)
138070,신진에스엠,KOSDAQ,기계,일반기계,표준 플레이트
246250,에스엘에스바이오,KOSDAQ,전문서비스,전문서비스,의약품 품질관리
148930,에이치와이티씨,KOSDAQ,배터리,배터리_부품,장비 부품(KNIFE UNIT 등)
050110,캠시스,KOSDAQ,스마트폰,카메라_모듈,카메라 모듈
083640,인콘,KOSDAQ,전문서비스,물리보안,IP 카메라 및 영상저장장치 등
432980,엠에프씨,KOSDAQ,헬스케어,제약_원료의약품,원료의약사업
002820,SUN&L,KOSPI,건설,건설서비스,인테리어 디자인
191410,육일씨엔에쓰,KOSDAQ,내수,교육,교육용 장비) 전자 칠판 및 교탁
015260,에이엔피,KOSPI,PCB,PCB,인쇄회로기판(PCB)
091340,S&K폴리텍,KOSDAQ,석유화학,석유화학_중소형,폴리우레탄 폼
457600,벡트,KOSDAQ,내수,교육,교육용 장비) 전자 칠판 및 교탁
080470,성창오토텍,KOSDAQ,Auto,자동차부품,공조부품
237750,피앤씨테크,KOSDAQ,에너지,전력_송배전,배전자동화 단말장치
317120,라닉스,KOSDAQ,반도체,비메모리_팹리스,"팹리스(Fabless, Automotive)"
279600,미디어젠,KOSDAQ,인터넷,소프트웨어,AI 서비스 및 솔루션(음성인식)
109670,씨싸이트,KOSDAQ,패션,의류_OEMODM,"OEM, ODM(TARGET, KOHLS 등)"
031510,오스템,KOSDAQ,Auto,자동차부품,Chassis 
010400,우진아이엔에스,KOSPI,건설,건자재,배관재산업(일반설비)
079650,서산,KOSDAQ,건설,레미콘,레미콘
222980,한국맥널티,KOSDAQ,음식료,음료,커피
069640,한세엠케이,KOSPI,패션,의류_브랜드,"브랜드) BUCKAROO, NBA 등"
372800,아이티아이즈,KOSDAQ,전문서비스,금융서비스,금융 IT Compliance 및 규제 대응
023790,동일스틸럭스,KOSDAQ,철강,철강_봉형강,"봉강, 마봉강 등"
030720,동원수산,KOSPI,음식료,수산,수산
115530,씨엔플러스,KOSDAQ,디스플레이,디스플레이_부품,커넥터(LCD/OLED용)
085810,알티캐스트,KOSDAQ,방송미디어,방송장비,미들웨어 소프트웨어
096690,에이루트,KOSDAQ,전자제품,산업용_전자제품,프린터 및 관련부품
318010,팜스빌,KOSDAQ,음식료,건강기능식품,"브랜드) 애플트리김약사네, 악마다이어트 등"
060380,동양에스텍,KOSDAQ,철강,철강_가공센터,포스코 지정 가공센터
032080,아즈텍WB,KOSDAQ,패션,섬유,섬유 소재
377330,이지트로닉스,KOSDAQ,전자제품,전자부품,"전력변환부품(인버터, 컨버터 등)"
016920,카스,KOSDAQ,전자제품,산업용_전자제품,전자저울
405000,플라즈맵,KOSDAQ,헬스케어,의료기기,"플라즈마 멸균기, 표면활성기 등"
023770,플레이위드,KOSDAQ,게임,게임_KOSDAQ,"로한온라인, 씰온라인 등"
036480,대성미생물,KOSDAQ,헬스케어,제약_동물의약품,동물의약품
016100,리더스코스메틱,KOSDAQ,화장품,화장품_브랜드,마스크팩
355690,에이텀,KOSDAQ,전자제품,전자부품,트랜스(Transformer의 약자)
060230,제이케이시냅스,KOSDAQ,디스플레이,디스플레이_소재,"공정용 전자재료(OCR, UV Resin 등)"
328380,솔트웨어,KOSDAQ,인터넷,SI,비계열
076080,웰크론한텍,KOSDAQ,에너지,플랜트,플랜트 산업
101400,엔시트론,KOSDAQ,반도체,비메모리_기타,비메모리 반도체(오디오 앰프 칩)
226340,본느,KOSDAQ,화장품,화장품_OEMODM,ODM
060900,에이전트AI,KOSDAQ,에너지,신재생_기타,"개발 및 발전, O&M"
034940,조아제약,KOSDAQ,헬스케어,제약_완제의약품,완제의약품
007770,한일화학,KOSDAQ,비철금속,아연동,아연화
004270,남성,KOSPI,Auto,자동차부품,차량용 인포테인먼트
131760,파인텍,KOSDAQ,디스플레이,디스플레이_장비,디스플레이 공정장비
043220,티에스넥스젠,KOSDAQ,에너지,플랜트,기자재) 댐퍼(Damper) 등
093380,풍강,KOSDAQ,Auto,자동차부품,단조부품(볼트 등)
227610,아우딘퓨쳐스,KOSDAQ,화장품,화장품_브랜드,브랜드) NEOGEN 등
224060,더코디,KOSDAQ,반도체,반도체_장비,"공정장비(도포, 현상장비)"
067730,로지시스,KOSDAQ,전문서비스,금융서비스,전산시스템 유지보수 및 VAN 대행
139670,키네마스터,KOSDAQ,인터넷,소프트웨어,소프트웨어 개발(동영상 편집)
188040,바이오포트,KOSDAQ,음식료,음료,"식음료제조업: 액상차, 음료 등"
042040,케이피엠테크,KOSDAQ,PCB,PCB_부품소재,표면처리 화학소재
424760,벨로크,KOSDAQ,인터넷,정보보안,네트워크 보안
131180,딜리,KOSDAQ,전자제품,산업용_전자제품,디지털 잉크젯 인쇄기
070590,한솔인티큐브,KOSDAQ,통신,컨택센터,컨택센터
103230,에스앤더블류,KOSDAQ,조선,선박엔진,선박엔진 부품
406820,뷰티스킨,KOSDAQ,화장품,화장품_유통,유통 및 마케팅
044780,에이치케이,KOSDAQ,기계,일반기계,레이저가공기(산업용)
217620,선샤인푸드,KOSDAQ,음식료,프랜차이즈,프랜차이즈(신마포갈매기)
377030,비트맥스,KOSDAQ,인터넷,소프트웨어,"AR, XR(AR 개발 플랫폼)"
267790,배럴,KOSDAQ,패션,의류_브랜드,스포츠 의류(래쉬가드 등)
417180,핑거스토리,KOSDAQ,방송미디어,애니메이션,웹툰 제작 및 플랫폼 운영
331520,밸로프,KOSDAQ,게임,게임_KOSDAQ,"RPG, 캐주얼 액션, FPS 등"
208350,지란지교시큐리티,KOSDAQ,인터넷,정보보안,데이터 보안
198940,한주라이트메탈,KOSDAQ,Auto,자동차부품,Chassis 
005110,한창,KOSPI,건설,건설서비스,부동산 임대 및 분양
054090,삼진엘앤디,KOSDAQ,배터리,배터리_부품,배터리 부품(Gasket 등)
115570,스타플렉스,KOSDAQ,전문서비스,광고_비계열,광고용 FLEX 원단
143210,핸즈코퍼레이션,KOSPI,Auto,자동차부품,스티어링 휠
021040,대호특수강,KOSDAQ,철강,철강_선재가공,냉간압조용 강선 등
348030,모비릭스,KOSDAQ,게임,게임_KOSDAQ,"벽돌깨기퀘스트, 블레이드키우기 등"
002210,동성제약,KOSPI,헬스케어,제약_완제의약품,완제의약품
078860,스테이지원엔터,KOSDAQ,방송미디어,드라마_제작,매니지먼트
362990,드림인사이트,KOSDAQ,전문서비스,광고_비계열,광고대행업
037400,우리엔터프라이즈,KOSDAQ,디스플레이,LED,LED 조명
418620,E8,KOSDAQ,인터넷,소프트웨어,디지털 트윈 및 시뮬레이션
193250,링크드,KOSDAQ,스마트폰,스마트폰_부품,부분품) 진동모터
032680,소프트센,KOSDAQ,인터넷,SI,비계열
197140,디지캡,KOSDAQ,인터넷,소프트웨어,디지털 콘텐츠 전문기술기업
353190,휴럼,KOSDAQ,음식료,건강기능식품,브랜드) 트루락 등
011090,에넥스,KOSPI,건설,가구,일반 가구
012170,아센디오,KOSPI,방송미디어,드라마_제작,드라마 제작
054940,엑사이엔씨,KOSDAQ,반도체,반도체_설비,Clean Room
308100,형지글로벌,KOSDAQ,패션,의류_브랜드,스포츠 의류(골프 등)
002680,한탑,KOSDAQ,음식료,제당제분,제분
309930,조이웍스앤코,KOSDAQ,건설,가구,일반 가구
373110,엑셀세라퓨틱스,KOSDAQ,헬스케어,바이오의약품,세포유전자 치료제
067010,이씨에스,KOSDAQ,통신,컨택센터,컨택센터
139050,BF랩스,KOSDAQ,운송,교통,지능형교통관리시스템(ITS)
130740,티피씨글로벌,KOSDAQ,Auto,자동차부품,자동차용 내외장 부품
352940,인바이오,KOSDAQ,전문서비스,농업,농약(작물보호제)
044380,주연테크,KOSPI,전자제품,산업용_전자제품,PC 및 모니터
101680,한국정밀기계,KOSDAQ,기계,공작기계,CNC 선반
154030,아시아종묘,KOSDAQ,전문서비스,농업,종자
137940,넥스트아이,KOSDAQ,디스플레이,디스플레이_장비,디스플레이 검사장비(외관)
415380,스튜디오삼익,KOSDAQ,유통,온라인,온라인 홈퍼니싱 유통사업
238200,비피도,KOSDAQ,음식료,건강기능식품,OEM 및 ODM
322780,코퍼스코리아,KOSDAQ,방송미디어,드라마_제작,콘텐츠 배급 및 제작
275630,에스에스알,KOSDAQ,인터넷,정보보안,보안 솔루션
113810,디젠스,KOSDAQ,Auto,자동차부품,배기부품
121890,에스디시스템,KOSDAQ,운송,교통,지능형교통관리시스템(ITS)
240600,유진테크놀로지,KOSDAQ,배터리,배터리_부품,노칭금형
009310,참엔지니어링,KOSPI,디스플레이,디스플레이_장비,디스플레이 공정장비
065150,대산F&B,KOSDAQ,유통,온라인,"축산물 가공, 유통"
019570,플루토스,KOSDAQ,금융,밴처캐피탈_VC,밴처캐피탈(VC)
225590,패션플랫폼,KOSDAQ,패션,의류_브랜드,"브랜드) 더레노마, 보니스팍스 등"
365900,브이씨,KOSDAQ,내수,여가,골프거리 측정기 등
291810,핀텔,KOSDAQ,인터넷,소프트웨어,관제시스템 전용 인공지능 솔루션
043360,디지아이,KOSDAQ,전자제품,산업용_전자제품,텍스타일 및 사인광고용
017250,인터엠,KOSDAQ,전자제품,산업용_전자제품,산업용 전문 음향 및 영상기기
032280,삼일,KOSDAQ,철강,철강_유통,POSCO 물류 협력업체
001420,태원물산,KOSPI,Auto,자동차부품,엔진부품
368600,아이씨에이치,KOSDAQ,석유화학,석유화학_중소형,첨단 회로소자
091970,나노캠텍,KOSDAQ,석유화학,석유화학_중소형,도전성/정전분산(ESD)
025890,한국주강,KOSPI,조선,조선기자재,주강
312610,에이에프더블류,KOSDAQ,배터리,배터리_부품,음극마찰용접단자
192390,윈하이텍,KOSDAQ,건설,건자재,건축자재(데크플레이트)
020400,대동금속,KOSDAQ,Auto,자동차부품,엔진부품
053060,세동,KOSDAQ,Auto,자동차부품,자동차용 내외장 부품
050760,에스폴리텍,KOSDAQ,석유화학,석유화학_중소형,"필름) PC, PMMA 시트 등"
389680,유디엠텍,KOSDAQ,인터넷,소프트웨어,스마트팩토리(자동화시스템 AI솔루션)
289010,아이스크림에듀,KOSDAQ,내수,교육,교육서비스
110020,전진바이오팜,KOSDAQ,내수,생활용품,캡슐형 세제
098660,에스티오,KOSDAQ,패션,의류_브랜드,브랜드) STCO 등
080720,한국유니온제약,KOSDAQ,헬스케어,제약_완제의약품,완제의약품
045520,크린앤사이언스,KOSDAQ,Auto,자동차부품,공조부품(Filter)
247660,나노씨엠에스,KOSDAQ,비철금속,비철금속_기타,나노소재
230980,비유테크놀러지,KOSDAQ,방산,방산,방산
177350,베셀,KOSDAQ,석유화학,석유화학_중소형,"필름) 기능성 PVC, PET 기반"
018620,우진비앤지,KOSDAQ,헬스케어,제약_동물의약품,동물의약품
065690,파커스,KOSDAQ,전자제품,산업용_전자제품,프린터 부품
084180,수성웹툰,KOSDAQ,방송미디어,애니메이션,웹툰 제작 및 플랫폼 운영
048830,엔피케이,KOSDAQ,석유화학,석유화학_중소형,합성수지
054410,케이피티유,KOSDAQ,철강,철강_냉연,표면처리 전문기업
154040,다산솔루에타,KOSDAQ,전자제품,전자부품,EMC(전자파 차단소재)
060260,뉴보텍,KOSDAQ,건설,건자재,배관재산업(상하수도)
134060,이퓨쳐,KOSDAQ,내수,교육,외국어학원
084440,유비온,KOSDAQ,내수,교육,에듀테크 소프트웨어
015020,이스타코,KOSPI,건설,건설서비스,부동산 임대 및 분양
069920,엑시온그룹,KOSDAQ,건설,건자재,배관재산업(배관 시공업)
001770,SHD,KOSPI,철강,철강_냉연,주석도금강판
014100,메디앙스,KOSDAQ,패션,패션잡화,유아) 유아의류 및 유아용품
199730,바이오인프라,KOSDAQ,헬스케어,바이오_CRO,임상시험수탁기관(CRO)
018700,바른손,KOSDAQ,화장품,화장품_유통,화장품 유통업
088290,이원컴포텍,KOSDAQ,Auto,자동차부품,자동차용 시트
215480,토박스코리아,KOSDAQ,패션,패션잡화,유아) 유아동 신발 및 용품
096870,엘디티,KOSDAQ,디스플레이,디스플레이_부품,Display 구동IC
067770,세진티에스,KOSDAQ,디스플레이,디스플레이_부품,디스플레이용 필름(광학용/기능성)
071950,코아스,KOSPI,건설,가구,사무용 가구
214610,롤링스톤,KOSDAQ,헬스케어,의료용_진단기기,분자진단
060480,국일신동,KOSDAQ,비철금속,아연동,동
028080,휴맥스홀딩스,KOSDAQ,지주사,지주사,지주사
344860,이노진,KOSDAQ,화장품,화장품_브랜드,탈모) 탈모 및 두피 제품
051780,큐로홀딩스,KOSDAQ,음식료,음료,커피 및 커피머신
361670,삼영에스앤씨,KOSDAQ,전자제품,전자부품,센서) 칩형 온습도센서 등
419540,비스토스,KOSDAQ,헬스케어,의료기기,태아 관련 의료장비
011080,형지I&C,KOSDAQ,패션,의류_브랜드,"브랜드) YEZAC, BON 등"
065420,에스아이리소스,KOSDAQ,에너지,신재생_기타,바이오 중유
032980,바이온,KOSDAQ,음식료,건강기능식품,건강보조식품 원료
043590,웰킵스하이텍,KOSDAQ,반도체,비메모리_팹리스,"팹리스(Fabless, 디스플레이)"
368970,오에스피,KOSDAQ,음식료,사료,반려동물용 사료
025870,신라에스지,KOSDAQ,음식료,수산,수산
035620,바른손이앤에이,KOSDAQ,방송미디어,영화,영화 투자 및 배급
008600,윌비스,KOSPI,패션,의류_OEMODM,"OEM(GAP, OLD NAVY 등)"
009440,KC그린홀딩스,KOSPI,지주사,지주사,지주사
121850,코이즈,KOSDAQ,디스플레이,디스플레이_부품,디스플레이용 필름(광학용/기능성)
276730,한울앤제주,KOSDAQ,음식료,주류,맥주
083660,CSA 코스믹,KOSDAQ,화장품,화장품_브랜드,"브랜드) 16브랜드, 원더바스 등"
241820,피씨엘,KOSDAQ,헬스케어,의료용_진단기기,체외진단 의료기기
008500,일정실업,KOSPI,Auto,자동차부품,자동차용 시트(시트커버)
069330,유아이디,KOSDAQ,디스플레이,디스플레이_부품,ITO Coating
250930,예선테크,KOSDAQ,디스플레이,디스플레이_소재,기능성 접착소재(LCD/OLED)
035290,골드앤에스,KOSDAQ,내수,교육,외국어학원
012340,뉴인텍,KOSDAQ,에너지,신재생_기타,커패시터 및 증착필름
050090,비케이홀딩스,KOSDAQ,전문서비스,광고_비계열,광고대행업
002070,비비안,KOSPI,패션,의류_브랜드,"내의(VIVIEN, ROSEBUD 등)"
204210,스타에스엠리츠,KOSPI,금융,리츠,부동산
106520,노블엠앤비,KOSDAQ,Auto,자동차부품,차량용 카메라 렌즈
032800,판타지오,KOSDAQ,방송미디어,드라마_제작,매니지먼트
009620,삼보산업,KOSDAQ,비철금속,알루미늄,알루미늄 합금
225430,케이엠제약,KOSDAQ,내수,생활용품,"생활용품(치약, 칫솔 등)"
008290,원풍물산,KOSDAQ,패션,의류_브랜드,브랜드) Kinloch Anderson Edinburgh 등
030350,드래곤플라이,KOSDAQ,게임,게임_KOSDAQ,"스페셜포스, 콜오브카오스 등"
073190,듀오백,KOSDAQ,건설,가구,일반 가구(의자)
227100,프로브잇,KOSDAQ,내수,생활용품,스마트폰 Accessory
079950,인베니아,KOSDAQ,디스플레이,디스플레이_장비,디스플레이 공정장비
140910,에이리츠,KOSPI,금융,리츠,부동산
065060,지엔코,KOSDAQ,패션,의류_브랜드,브랜드) THURSDAY ISLAND 등
352770,셀레스트라,KOSDAQ,헬스케어,의료용_진단기기,암 및 질병 조기진단
